longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-122.47,37.7,51.0,2034.0,2812.0,1491.0,373.0,2.4132,NEAR OCEAN,236500.0
-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,INLAND,95000.0
-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2.4539,NEAR OCEAN,115000.0
-118.46,34.05,3.0,4326.0,1796.0,1719.0,1017.0,4.806,<1H OCEAN,337500.0
-118.35,33.98,33.0,1884.0,477.0,1518.0,449.0,3.1194,<1H OCEAN,152800.0
-121.33,38.61,21.0,4127.0,2747.0,1326.0,505.0,3.6346,INLAND,148000.0
-119.78,36.76,13.0,1686.0,5.0,1063.0,342.0,2.4672,INLAND,49800.0
-121.96,38.34,10.0,3292.0,698.0,1911.0,702.0,3.89,<1H OCEAN,140300.0
-117.97,33.76,26.0,1712.0,5471.0,1036.0,345.0,4.0508,<1H OCEAN,183900.0
-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252,INLAND,178000.0
-118.11,33.89,34.0,2508.0,594.0,1549.0,545.0,0.7075,<1H OCEAN,236500.0
-120.87,38.83,14.0,3232.0,423.0,1070.0,377.0,3.9408,INLAND,128200.0
-122.28,37.81,12.0,2736.0,899.0,200.0,87.0,4.0965,NEAR OCEAN,112500.0
-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,3.5128,INLAND,111200.0
-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,INLAND,165600.0
-118.27,34.08,43.0,3890.0,958.0,658.0,244.0,3.4605,<1H OCEAN,185000.0
-118.32,33.91,13.0,1422.0,324.0,757.0,231.0,1.4821,<1H OCEAN,180500.0
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,<1H OCEAN,167800.0
-121.66,37.93,32.0,2959.0,358.0,1064.0,350.0,2.9052,INLAND,263100.0
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,INLAND,169200.0
-119.04,35.32,13.0,7353.0,11.0,34.0,8.0,4.1445,INLAND,50000.0
-121.14,37.47,20.0,2427.0,450.0,1272.0,474.0,1.5313,INLAND,115200.0
-122.44,37.8,4.0,1650.0,603.0,727.0,464.0,9.532,INLAND,500001.0
-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,NEAR OCEAN,166000.0
-121.92,38.34,13.0,5925.0,1133.0,3481.0,1083.0,11.4233,INLAND,181000.0
-122.1,37.4,10.0,6393.0,345.0,1374.0,506.0,1.5863,<1H OCEAN,293500.0
-123.96,40.57,31.0,1854.0,365.0,883.0,310.0,2.3167,INLAND,92600.0
-122.65,38.11,27.0,3891.0,1352.0,1968.0,632.0,5.5524,<1H OCEAN,279200.0
-119.71,34.41,31.0,534.0,2812.0,997.0,308.0,2.3633,NEAR OCEAN,231800.0
-118.23,34.11,52.0,1021.0,444.0,495.0,191.0,4.2308,<1H OCEAN,223500.0
-121.19,38.66,26.0,1937.0,286.0,769.0,274.0,1.1642,INLAND,179200.0
-121.43,38.61,13.0,232.0,713.0,675.0,249.0,1.7075,INLAND,65200.0
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,NEAR OCEAN,125200.0
-118.46,34.18,23.0,3763.0,489.0,844.0,397.0,4.1591,<1H OCEAN,251400.0
-118.71,34.29,13.0,2751.0,697.0,1432.0,483.0,2.9709,<1H OCEAN,221200.0
-122.03,38.26,25.0,1957.0,1046.0,2685.0,1011.0,2.9576,<1H OCEAN,108500.0
-121.3,37.96,29.0,3718.0,314.0,679.0,311.0,1.7788,INLAND,97400.0
-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,<1H OCEAN,347700.0
-121.3,37.96,36.0,3017.0,1133.0,736.0,260.0,2.1153,INLAND,105100.0
-118.6,34.23,36.0,8866.0,306.0,5005.0,2194.0,3.2564,<1H OCEAN,230300.0
-117.69,34.13,13.0,2915.0,365.0,1271.0,354.0,7.9627,<1H OCEAN,345400.0
-123.63,41.11,19.0,1797.0,384.0,1033.0,327.0,1.4911,<1H OCEAN,59200.0
-121.85,37.41,13.0,1837.0,615.0,1006.0,271.0,6.6842,<1H OCEAN,265300.0
-122.07,37.92,10.0,3872.0,749.0,1629.0,684.0,4.4312,<1H OCEAN,225000.0
-118.22,34.14,49.0,3650.0,406.0,1203.0,387.0,5.5291,<1H OCEAN,274600.0
-117.92,33.65,21.0,10687.0,1384.0,856.0,360.0,3.184,<1H OCEAN,220000.0
-118.28,34.18,51.0,2602.0,293.0,1137.0,419.0,5.3185,<1H OCEAN,358000.0
-118.28,33.75,28.0,393.0,2812.0,429.0,188.0,1.942,NEAR OCEAN,187500.0
-118.37,33.95,36.0,9716.0,318.0,1053.0,277.0,2.8438,<1H OCEAN,181700.0
-121.61,39.13,47.0,2559.0,952.0,1583.0,504.0,2.679,INLAND,53000.0
-121.32,38.56,10.0,1169.0,186.0,614.0,192.0,4.5766,NEAR OCEAN,108700.0
-118.17,34.04,38.0,385.0,102.0,402.0,95.0,1.625,INLAND,129700.0
-117.11,32.71,30.0,1729.0,457.0,1673.0,460.0,1.7,INLAND,85900.0
-121.08,38.89,4.0,3471.0,753.0,1680.0,710.0,2.6701,<1H OCEAN,139000.0
-117.22,33.19,10.0,3004.0,656.0,1948.0,606.0,2.7019,NEAR OCEAN,216900.0
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,3.7348,INLAND,47500.0
-118.14,33.94,51.0,5393.0,184.0,1612.0,708.0,2.9205,<1H OCEAN,196600.0
-122.34,37.58,10.0,2784.0,743.0,1622.0,698.0,3.8413,INLAND,372200.0
-117.71,33.62,22.0,2520.0,387.0,1338.0,391.0,5.8898,INLAND,242800.0
-122.22,37.78,10.0,1920.0,1872.0,1525.0,477.0,1.4886,NEAR OCEAN,128800.0
-121.64,39.22,52.0,472.0,3217.0,627.0,219.0,2.95,INLAND,100000.0
-117.05,32.95,17.0,3039.0,555.0,1297.0,552.0,3.9531,<1H OCEAN,178600.0
-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,INLAND,127100.0
-120.97,37.66,13.0,2930.0,1164.0,1448.0,570.0,5.2957,INLAND,127900.0
-121.64,36.8,35.0,5569.0,444.0,2975.0,975.0,1.9583,<1H OCEAN,255200.0
-121.46,38.57,52.0,6009.0,1106.0,614.0,383.0,4.8152,INLAND,156700.0
-122.44,37.72,3.0,2849.0,332.0,1173.0,385.0,6.0868,INLAND,265000.0
-118.41,34.18,30.0,4807.0,384.0,882.0,406.0,6.3314,<1H OCEAN,291700.0
-121.96,37.35,32.0,8596.0,3.0,673.0,272.0,4.5484,<1H OCEAN,279900.0
-117.41,34.1,29.0,3626.0,905.0,776.0,253.0,6.2871,INLAND,102000.0
-118.01,34.12,13.0,4891.0,38.0,657.0,198.0,1.2157,INLAND,214800.0
-118.16,33.89,38.0,483.0,113.0,389.0,108.0,2.1859,<1H OCEAN,143800.0
-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,NEAR OCEAN,112500.0
-121.2,37.97,39.0,440.0,204.0,270.0,97.0,6.0582,INLAND,157700.0
-121.23,38.11,2.0,561.0,81.0,240.0,69.0,3.6312,INLAND,202800.0
-121.99,37.55,23.0,2594.0,2098.0,4649.0,1903.0,6.6049,<1H OCEAN,213800.0
-117.96,34.04,35.0,1141.0,53.0,924.0,212.0,3.1591,INLAND,148300.0
-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,INLAND,162500.0
-117.74,34.05,29.0,2452.0,989.0,3029.0,665.0,3.7061,INLAND,110700.0
-117.93,33.64,31.0,1291.0,651.0,1252.0,373.0,3.2391,<1H OCEAN,185400.0
-122.03,37.98,10.0,1209.0,1554.0,627.0,482.0,2.4828,<1H OCEAN,156300.0
-121.2,37.8,13.0,3264.0,1387.0,1512.0,567.0,2.3152,INLAND,135300.0
-122.44,37.72,10.0,602.0,347.0,1102.0,367.0,4.3125,<1H OCEAN,267200.0
-122.25,37.82,6.0,3956.0,2139.0,1749.0,1217.0,4.6023,<1H OCEAN,255000.0
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,<1H OCEAN,223900.0
-122.84,38.41,35.0,1712.0,801.0,1065.0,404.0,1.6384,<1H OCEAN,204600.0
-121.27,37.95,13.0,6645.0,165.0,573.0,144.0,1.7212,INLAND,59000.0
-118.26,34.05,18.0,5554.0,1020.0,41.0,27.0,3.3687,<1H OCEAN,500001.0
-122.05,37.38,23.0,1785.0,907.0,2029.0,866.0,3.5649,<1H OCEAN,450000.0
-117.98,33.72,24.0,2826.0,547.0,1738.0,546.0,6.0494,<1H OCEAN,240400.0
-117.99,33.81,46.0,38.0,8.0,66.0,14.0,4.1667,INLAND,162500.0
-121.57,37.01,52.0,7999.0,618.0,1066.0,357.0,2.0625,INLAND,170300.0
-118.42,33.93,40.0,15502.0,605.0,1466.0,610.0,4.9286,<1H OCEAN,341400.0
-121.34,38.0,32.0,3877.0,687.0,1642.0,647.0,4.0444,INLAND,129200.0
-117.86,33.65,28.0,3618.0,767.0,1326.0,714.0,5.4284,NEAR OCEAN,500001.0
-122.51,37.58,20.0,1130.0,21.0,59.0,21.0,6.1527,INLAND,450000.0
-118.41,34.18,43.0,1401.0,356.0,966.0,323.0,4.725,<1H OCEAN,237900.0
-120.64,37.7,31.0,2237.0,155.0,239.0,46.0,7.1673,INLAND,137500.0
-118.3,34.0,52.0,1718.0,2812.0,1026.0,312.0,2.0,NEAR OCEAN,128000.0
-115.88,32.93,23.0,208.0,49.0,51.0,20.0,4.0208,<1H OCEAN,32500.0
-117.5,34.66,20.0,1319.0,4095.0,486.0,196.0,6.2452,INLAND,84900.0
-122.25,38.11,10.0,2365.0,1295.0,1131.0,458.0,2.1101,INLAND,103100.0
-124.22,41.73,35.0,3003.0,2812.0,1530.0,653.0,4.1771,NEAR OCEAN,78300.0
-116.2,32.64,23.0,1608.0,409.0,567.0,254.0,1.4648,NEAR OCEAN,61800.0
-121.53,38.61,10.0,8149.0,2812.0,2933.0,1616.0,3.6788,INLAND,178800.0
-121.82,37.69,12.0,6483.0,1985.0,802.0,319.0,2.5552,INLAND,227700.0
-122.29,37.89,3.0,1571.0,1513.0,693.0,326.0,2.3851,INLAND,229100.0
-118.09,33.79,10.0,205.0,407.0,1694.0,623.0,6.6312,<1H OCEAN,360100.0
-117.99,34.13,40.0,2630.0,49.0,1618.0,350.0,2.9605,INLAND,129400.0
-117.69,33.64,10.0,3783.0,654.0,1843.0,623.0,5.7559,INLAND,215800.0
-122.23,39.86,21.0,16148.0,1346.0,982.0,322.0,1.8375,INLAND,79800.0
-118.2,33.79,4.0,2549.0,679.0,1388.0,606.0,2.6058,NEAR OCEAN,192700.0
-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,<1H OCEAN,98300.0
-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,<1H OCEAN,125800.0
-119.45,36.48,38.0,7901.0,1402.0,311.0,87.0,5.3671,INLAND,106300.0
-118.35,34.03,10.0,2122.0,524.0,1510.0,436.0,2.2273,<1H OCEAN,123300.0
-118.35,34.04,4.0,1617.0,423.0,1110.0,375.0,2.4635,NEAR OCEAN,169400.0
-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,INLAND,190300.0
-118.23,34.1,10.0,2483.0,587.0,2121.0,553.0,2.2788,<1H OCEAN,152900.0
-122.06,40.02,30.0,1435.0,277.0,690.0,254.0,2.8478,INLAND,68400.0
-120.04,38.86,10.0,12689.0,1364.0,712.0,261.0,3.7891,INLAND,117700.0
-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,INLAND,103800.0
-118.41,33.92,18.0,11232.0,745.0,1141.0,554.0,4.0488,<1H OCEAN,337500.0
-117.73,34.08,23.0,5173.0,1069.0,3502.0,954.0,3.8438,INLAND,130800.0
-118.24,33.83,13.0,7368.0,568.0,4721.0,1342.0,4.8438,<1H OCEAN,213100.0
-121.56,39.53,13.0,1733.0,1142.0,1861.0,415.0,1.5771,INLAND,65200.0
-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,INLAND,62000.0
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,NEAR BAY,148100.0
-118.01,33.9,26.0,2968.0,298.0,1655.0,628.0,4.6094,<1H OCEAN,201000.0
-120.97,37.69,13.0,2793.0,656.0,1279.0,477.0,1.8575,INLAND,160900.0
-118.3,34.1,29.0,3403.0,1367.0,3432.0,1174.0,1.7083,<1H OCEAN,166700.0
-119.77,36.84,18.0,3917.0,1287.0,891.0,378.0,3.2569,INLAND,124400.0
-122.24,37.8,6.0,1144.0,258.0,731.0,228.0,3.2355,NEAR OCEAN,127000.0
-118.36,33.82,13.0,15.0,187.0,522.0,187.0,7.1069,<1H OCEAN,339500.0
-118.31,34.26,32.0,1444.0,72.0,624.0,239.0,1.6923,<1H OCEAN,239400.0
-122.02,37.89,37.0,489.0,858.0,2450.0,778.0,7.5,NEAR BAY,356200.0
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,<1H OCEAN,83700.0
-123.1,39.15,32.0,1143.0,208.0,454.0,188.0,3.8333,NEAR OCEAN,116100.0
-122.14,38.02,22.0,2923.0,2075.0,825.0,385.0,2.5405,<1H OCEAN,133900.0
-118.36,34.08,23.0,1851.0,764.0,1557.0,763.0,3.9909,<1H OCEAN,367100.0
-122.15,37.68,30.0,2261.0,1878.0,929.0,383.0,4.2841,NEAR BAY,213400.0
-121.32,38.59,10.0,4378.0,910.0,2149.0,812.0,2.5035,INLAND,123700.0
-118.37,34.23,32.0,1444.0,317.0,1177.0,311.0,3.6,NEAR OCEAN,164600.0
-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,INLAND,143800.0
-122.25,37.8,10.0,4216.0,469.0,1062.0,413.0,1.6121,NEAR OCEAN,171400.0
-117.2,34.14,14.0,1677.0,1300.0,989.0,479.0,6.1078,INLAND,160000.0
-122.65,41.72,28.0,3643.0,801.0,1784.0,743.0,1.8533,NEAR OCEAN,57500.0
-120.1,38.91,33.0,386.0,1287.0,30.0,11.0,1.875,INLAND,500001.0
-118.23,33.99,37.0,378.0,176.0,714.0,156.0,2.1912,<1H OCEAN,112500.0
-117.88,33.6,31.0,5488.0,2812.0,1938.0,964.0,8.8742,<1H OCEAN,500001.0
-121.59,39.86,13.0,1527.0,269.0,665.0,261.0,4.8036,INLAND,119600.0
-117.58,33.85,6.0,16431.0,2640.0,8222.0,2553.0,5.2861,NEAR OCEAN,195100.0
-123.98,40.88,4.0,1719.0,372.0,844.0,336.0,2.6923,NEAR OCEAN,84200.0
-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,INLAND,130400.0
-118.43,34.06,18.0,3184.0,641.0,911.0,463.0,6.3997,<1H OCEAN,500001.0
-121.95,37.29,30.0,2830.0,813.0,1834.0,824.0,1.9779,<1H OCEAN,260000.0
-117.89,33.85,10.0,2036.0,414.0,1292.0,380.0,3.875,NEAR OCEAN,273000.0
-117.98,33.84,38.0,5067.0,857.0,714.0,226.0,4.6042,<1H OCEAN,220700.0
-122.23,37.8,26.0,2033.0,2009.0,787.0,459.0,0.8527,NEAR BAY,269500.0
-117.46,34.04,3.0,12870.0,2315.0,5820.0,1759.0,4.2429,<1H OCEAN,147300.0
-119.01,35.38,36.0,1993.0,224.0,426.0,208.0,7.5552,INLAND,50600.0
-121.73,38.54,18.0,974.0,317.0,521.0,317.0,4.008,INLAND,137500.0
-120.54,34.97,23.0,1353.0,345.0,1322.0,336.0,1.8185,<1H OCEAN,97800.0
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,6.1288,<1H OCEAN,350000.0
-118.85,34.21,35.0,4507.0,414.0,1360.0,401.0,10.8034,<1H OCEAN,206700.0
-122.71,38.33,13.0,4011.0,936.0,2064.0,914.0,3.6953,ISLAND,157600.0
-121.49,38.56,2.0,2361.0,210.0,624.0,350.0,4.0875,INLAND,137800.0
-118.2,34.03,4.0,1292.0,334.0,1150.0,322.0,1.925,<1H OCEAN,135200.0
-117.24,32.74,23.0,2216.0,375.0,918.0,388.0,5.5289,<1H OCEAN,297700.0
-122.25,40.42,30.0,1429.0,1250.0,692.0,245.0,2.8611,INLAND,98700.0
-121.18,39.25,13.0,7383.0,562.0,1208.0,479.0,4.3646,INLAND,185900.0
-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125,<1H OCEAN,187500.0
-121.99,37.31,23.0,1458.0,29.0,1443.0,530.0,5.7833,<1H OCEAN,339600.0
-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,INLAND,232000.0
-120.96,37.48,13.0,1256.0,1618.0,682.0,236.0,2.9844,INLAND,135900.0
-118.27,33.96,38.0,977.0,2812.0,1073.0,292.0,1.0208,<1H OCEAN,86400.0
-121.11,38.95,10.0,3888.0,890.0,1830.0,844.0,1.8238,<1H OCEAN,158600.0
-123.01,38.48,37.0,5126.0,178.0,354.0,176.0,2.4688,NEAR OCEAN,118300.0
-118.43,34.33,18.0,753.0,1057.0,2882.0,911.0,10.3798,<1H OCEAN,235600.0
-121.43,37.74,31.0,6175.0,536.0,623.0,264.0,7.0001,INLAND,111500.0
-121.42,36.86,48.0,5012.0,1716.0,389.0,94.0,5.5023,INLAND,225000.0
-115.56,32.76,10.0,1278.0,217.0,653.0,185.0,4.4821,NEAR OCEAN,140300.0
-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,NEAR OCEAN,136400.0
-121.3,38.25,27.0,3641.0,204.0,1703.0,517.0,4.2232,INLAND,86100.0
-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,INLAND,69400.0
-117.96,33.86,52.0,2181.0,127.0,1249.0,358.0,8.5325,<1H OCEAN,183200.0
-118.26,34.13,15.0,11818.0,1161.0,2843.0,1005.0,3.7091,<1H OCEAN,218100.0
-118.28,33.74,23.0,5875.0,2812.0,1939.0,503.0,1.6901,<1H OCEAN,200000.0
-118.03,33.77,23.0,1306.0,310.0,880.0,294.0,5.635,<1H OCEAN,218900.0
-114.65,34.89,13.0,5869.0,255.0,1005.0,401.0,2.0179,INLAND,69100.0
-122.68,41.15,32.0,3296.0,206.0,224.0,89.0,3.631,INLAND,90400.0
-122.09,38.0,6.0,10088.0,1882.0,4377.0,1789.0,6.3911,<1H OCEAN,204200.0
-122.66,38.47,27.0,3332.0,477.0,1369.0,460.0,4.75,<1H OCEAN,190500.0
-117.06,32.61,24.0,4369.0,1353.0,3123.0,1247.0,2.0571,INLAND,152300.0
-118.44,34.2,23.0,17466.0,1710.0,1544.0,554.0,1.7589,<1H OCEAN,234900.0
-122.87,38.48,27.0,4971.0,776.0,1832.0,715.0,3.5085,<1H OCEAN,187800.0
-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,<1H OCEAN,161500.0
-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625,<1H OCEAN,67500.0
-118.29,34.01,10.0,814.0,1386.0,511.0,188.0,2.3942,INLAND,123200.0
-119.28,34.27,37.0,4405.0,2812.0,399.0,149.0,3.0089,<1H OCEAN,166700.0
-122.01,37.39,36.0,1458.0,361.0,1348.0,371.0,1.7961,<1H OCEAN,252600.0
-120.69,35.28,26.0,2027.0,85.0,1795.0,704.0,2.2847,INLAND,247000.0
-118.22,33.94,10.0,1046.0,287.0,1218.0,289.0,2.6538,INLAND,143400.0
-120.14,36.04,39.0,1096.0,518.0,1371.0,461.0,2.9708,INLAND,60900.0
-121.92,37.34,23.0,2101.0,1481.0,1212.0,526.0,3.6389,<1H OCEAN,239200.0
-120.81,35.19,13.0,3414.0,2812.0,1236.0,632.0,4.108,NEAR OCEAN,336200.0
-121.86,37.0,11.0,8638.0,1195.0,3706.0,1251.0,5.503,<1H OCEAN,351800.0
-121.86,37.27,32.0,3373.0,2141.0,866.0,272.0,3.3713,<1H OCEAN,279500.0
-117.14,32.71,32.0,719.0,251.0,894.0,208.0,1.8456,INLAND,103100.0
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,INLAND,98500.0
-117.12,32.69,37.0,1082.0,294.0,1146.0,265.0,2.0673,<1H OCEAN,88500.0
-116.51,33.96,10.0,4913.0,2812.0,2518.0,1132.0,1.4665,NEAR OCEAN,61100.0
-118.04,33.74,23.0,2999.0,421.0,1274.0,441.0,5.3559,<1H OCEAN,235800.0
-122.42,37.8,22.0,1946.0,685.0,1156.0,651.0,4.3472,NEAR BAY,500001.0
-116.97,32.78,26.0,8902.0,2812.0,3941.0,1387.0,4.7943,INLAND,226900.0
-117.04,32.69,27.0,1790.0,356.0,1286.0,347.0,3.5437,<1H OCEAN,115800.0
-119.89,36.64,23.0,4679.0,237.0,716.0,222.0,9.2175,INLAND,90000.0
-121.59,36.97,13.0,3342.0,958.0,403.0,130.0,3.7252,INLAND,308700.0
-120.65,35.27,52.0,2254.0,2812.0,1237.0,590.0,2.6208,NEAR OCEAN,227100.0
-121.18,38.75,13.0,2807.0,1140.0,1201.0,429.0,3.7846,INLAND,247600.0
-117.31,34.41,2.0,3100.0,643.0,1639.0,582.0,3.2759,INLAND,103400.0
-122.27,37.54,13.0,1828.0,1229.0,1752.0,557.0,4.3261,NEAR BAY,419700.0
-120.5,37.32,13.0,3787.0,997.0,1158.0,367.0,2.75,INLAND,83200.0
-118.1,34.14,25.0,3066.0,659.0,1287.0,625.0,3.9156,<1H OCEAN,324400.0
-119.78,36.31,39.0,5404.0,334.0,737.0,269.0,10.1299,INLAND,126400.0
-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,INLAND,160400.0
-118.16,33.78,15.0,4798.0,1374.0,3087.0,1212.0,2.127,<1H OCEAN,163300.0
-118.14,34.65,52.0,1005.0,607.0,551.0,186.0,4.6591,INLAND,247200.0
-117.84,33.79,34.0,2590.0,603.0,1658.0,608.0,2.378,<1H OCEAN,199600.0
-121.83,37.26,18.0,2809.0,403.0,1393.0,409.0,4.6424,<1H OCEAN,259300.0
-118.25,34.05,16.0,1825.0,2477.0,1086.0,997.0,3.9236,<1H OCEAN,275000.0
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,INLAND,178000.0
-121.47,38.7,13.0,3260.0,181.0,563.0,185.0,3.625,INLAND,91300.0
-117.9,34.02,43.0,1312.0,2486.0,8997.0,2497.0,5.966,<1H OCEAN,226200.0
-118.7,34.29,25.0,1678.0,252.0,862.0,268.0,3.5398,<1H OCEAN,229800.0
-117.14,32.93,10.0,1946.0,463.0,1205.0,390.0,4.2109,NEAR BAY,171200.0
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,<1H OCEAN,250800.0
-121.62,39.76,13.0,4173.0,908.0,934.0,529.0,7.0808,INLAND,85800.0
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4.1304,INLAND,433300.0
-117.69,33.55,3.0,1618.0,266.0,710.0,246.0,6.0743,INLAND,274300.0
-121.95,37.21,30.0,1523.0,261.0,890.0,276.0,2.9973,<1H OCEAN,500001.0
-123.41,40.07,13.0,5496.0,596.0,141.0,53.0,2.3594,INLAND,87500.0
-118.94,35.37,37.0,1667.0,2751.0,971.0,335.0,4.4628,INLAND,57400.0
-121.25,38.68,28.0,1497.0,243.0,730.0,242.0,4.9688,NEAR OCEAN,135600.0
-122.36,37.95,51.0,1576.0,3335.0,773.0,248.0,4.7931,INLAND,104700.0
-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219,INLAND,325500.0
-120.06,39.01,10.0,254.0,395.0,112.0,48.0,4.0714,INLAND,437500.0
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,<1H OCEAN,125000.0
-120.05,36.96,37.0,1000.0,1165.0,1092.0,233.0,1.4267,INLAND,52300.0
-121.47,38.54,36.0,4302.0,1902.0,1845.0,483.0,1.4138,INLAND,52500.0
-117.06,32.71,18.0,2397.0,523.0,1566.0,514.0,3.8687,NEAR BAY,145200.0
-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,4.4531,<1H OCEAN,177500.0
-121.58,39.83,13.0,4591.0,904.0,1904.0,812.0,2.2419,<1H OCEAN,93200.0
-122.2,37.48,10.0,1766.0,154.0,991.0,160.0,1.9844,INLAND,270000.0
-122.14,37.44,13.0,3117.0,468.0,1114.0,421.0,2.4201,INLAND,500001.0
-118.31,34.01,52.0,2547.0,475.0,1417.0,444.0,1.8214,INLAND,123200.0
-118.14,33.71,28.0,2484.0,783.0,792.0,446.0,7.1108,<1H OCEAN,500001.0
-120.38,37.99,36.0,5103.0,385.0,1155.0,565.0,3.744,INLAND,113400.0
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,INLAND,159600.0
-118.08,33.91,30.0,4123.0,942.0,2744.0,895.0,2.8608,INLAND,165600.0
-121.89,37.31,39.0,5416.0,1184.0,719.0,305.0,3.3682,<1H OCEAN,235200.0
-122.19,37.71,36.0,404.0,1556.0,158.0,58.0,6.4678,NEAR OCEAN,262500.0
-119.56,36.51,37.0,830.0,236.0,663.0,204.0,7.9168,INLAND,67000.0
-121.89,37.35,51.0,2819.0,380.0,1143.0,365.0,2.5488,<1H OCEAN,181900.0
-121.56,39.13,38.0,4304.0,608.0,1607.0,562.0,1.5085,INLAND,69700.0
-119.85,36.76,10.0,1931.0,1127.0,845.0,354.0,5.397,INLAND,80100.0
-121.92,37.28,26.0,6201.0,783.0,2381.0,819.0,7.9819,<1H OCEAN,397000.0
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,<1H OCEAN,139700.0
-116.9,33.93,28.0,1781.0,738.0,1820.0,647.0,6.9742,INLAND,71800.0
-121.67,39.34,22.0,1217.0,2862.0,537.0,187.0,3.724,INLAND,84600.0
-118.23,33.84,25.0,1823.0,207.0,888.0,216.0,5.3307,<1H OCEAN,207000.0
-118.22,34.07,35.0,1504.0,477.0,2059.0,498.0,2.0133,INLAND,145800.0
-117.93,33.85,27.0,1962.0,544.0,1492.0,481.0,1.9621,<1H OCEAN,118100.0
-117.06,33.17,10.0,5465.0,974.0,2844.0,950.0,4.4477,<1H OCEAN,174800.0
-118.23,34.18,10.0,1708.0,1274.0,768.0,276.0,2.1038,<1H OCEAN,457400.0
-122.1,37.37,37.0,4604.0,1008.0,945.0,348.0,4.821,<1H OCEAN,500001.0
-117.74,33.61,10.0,2753.0,576.0,857.0,546.0,3.7422,<1H OCEAN,229800.0
-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1.0539,INLAND,142500.0
-117.59,33.65,2.0,4860.0,1193.0,2332.0,1073.0,4.5022,INLAND,151900.0
-118.57,34.17,31.0,3643.0,1060.0,870.0,357.0,3.1875,<1H OCEAN,500001.0
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,INLAND,183800.0
-118.55,34.23,43.0,8146.0,819.0,4579.0,1010.0,1.7614,<1H OCEAN,245100.0
-118.83,34.23,13.0,1908.0,1224.0,3385.0,1010.0,2.7838,<1H OCEAN,425800.0
-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,ISLAND,84700.0
-118.16,33.78,52.0,9653.0,2812.0,1819.0,815.0,3.1739,NEAR OCEAN,222900.0
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775,INLAND,179500.0
-121.47,38.58,52.0,2035.0,612.0,904.0,459.0,2.6976,INLAND,109300.0
-121.44,38.64,27.0,151.0,442.0,837.0,320.0,2.4926,INLAND,70500.0
-117.91,33.89,30.0,460.0,1517.0,523.0,216.0,1.4338,<1H OCEAN,351900.0
-118.42,34.27,33.0,937.0,216.0,1216.0,212.0,3.3214,INLAND,131300.0
